amount,hour,category,distance_from_home_km,txns_last_24h,is_foreign,card_present,fraud_probability,actual_fraud
45.69,15,grocery,4.4,1,0,1,0.1153,0
73.19,18,fuel,3.7,0,0,1,0.085,0
4.82,11,fuel,8.9,1,0,1,0.2497,0
27.57,20,grocery,20.8,3,0,1,0.2284,0
9.21,18,grocery,0.9,1,0,1,0.085,0
50.99,7,restaurant,3.3,3,0,1,0.1025,0
52.42,17,grocery,18.5,2,0,1,0.0883,0
95.08,19,grocery,6.9,0,0,1,0.0873,0
48.26,12,jewelry,14.9,1,0,0,0.2168,0
9.11,9,fuel,6.7,2,0,1,0.1271,0
21.33,7,restaurant,4.1,1,1,1,0.1232,0
168.9,12,restaurant,8.1,0,0,0,0.0797,0
24.34,11,restaurant,19.5,0,0,0,0.1101,0
42.27,13,online_retail,25.4,2,0,1,0.163,0
416.26,4,online_retail,298.1,10,0,1,0.9693,1
33.79,20,online_retail,5.0,1,0,1,0.1144,0
42.49,14,restaurant,10.3,0,0,1,0.1592,0
172.24,11,restaurant,38.0,1,0,1,0.1321,0
53.58,9,atm,2.1,1,0,1,0.1733,0
28.9,9,fuel,16.4,0,0,1,0.1491,0
46.56,16,grocery,14.6,2,0,1,0.1135,0
70.6,10,online_retail,0.4,0,0,1,0.0477,0
19.45,17,atm,7.5,0,0,0,0.143,0
37.96,18,online_retail,0.6,1,0,0,0.0661,0
4.3,18,fuel,11.3,2,0,0,0.0866,0
44.78,14,grocery,12.9,1,0,1,0.1188,0
10.79,12,fuel,6.7,3,1,1,0.0714,0
9.69,21,restaurant,2.9,1,0,1,0.0814,0
28.16,8,restaurant,36.5,1,0,1,0.1721,0
70.95,17,restaurant,6.7,3,1,1,0.0944,0
145.08,19,fuel,6.9,3,0,0,0.1007,0
30.03,8,online_retail,19.4,3,0,1,0.08,0
34.9,18,electronics,6.9,2,0,0,0.1247,0
31.17,16,electronics,10.3,4,0,0,0.0851,0
100.62,19,fuel,8.7,3,0,0,0.1031,0
7.05,7,grocery,29.9,1,0,1,0.0581,0
147.09,14,fuel,13.5,1,0,1,0.0794,0
24.73,22,electronics,18.7,1,0,0,0.1514,0
18.09,11,atm,4.7,2,0,0,0.1131,0
46.76,21,grocery,2.0,2,0,1,0.0898,0
7.89,18,atm,47.4,1,0,1,0.0367,0
24.3,21,grocery,3.4,2,0,1,0.1637,0
53.62,21,grocery,0.5,0,1,1,0.2138,0
29.84,20,restaurant,19.7,1,0,0,0.1502,0
49.95,14,restaurant,12.1,1,0,1,0.0896,0
27.69,21,online_retail,11.6,1,0,0,0.1129,0
15.06,9,grocery,0.4,0,0,0,0.1114,0
127.14,19,restaurant,16.4,0,0,1,0.0999,0
4.34,17,restaurant,23.9,2,0,1,0.0922,0
127.5,13,online_retail,3.7,1,0,0,0.082,0
15.46,14,atm,2.7,0,0,0,0.0964,0
255.89,13,grocery,8.3,2,0,1,0.0771,0
19.31,17,grocery,7.2,2,0,1,0.121,0
69.14,10,online_retail,7.4,2,0,1,0.0713,0
19.25,16,fuel,18.1,0,0,0,0.1238,0
172.96,21,online_retail,7.1,5,0,0,0.8787,0
36.3,12,fuel,0.6,3,0,1,0.0664,0
123.11,18,atm,46.2,0,0,0,0.0342,0
61.1,22,online_retail,4.2,2,0,1,0.0731,0
191.87,21,atm,3.3,3,0,1,0.2036,0
85.65,15,restaurant,11.0,2,0,1,0.0902,0
11.22,14,restaurant,16.8,1,0,1,0.1049,0
282.25,16,atm,12.7,4,0,1,0.256,0
39.35,11,travel,1.6,0,0,1,0.1053,0
39.49,9,travel,17.0,2,1,1,0.0658,0
32.24,21,grocery,9.2,3,0,1,0.1878,0
6.67,9,fuel,7.9,3,0,0,0.1704,0
42.01,16,restaurant,4.9,0,0,1,0.14,0
86.56,11,online_retail,41.1,3,1,1,0.024,0
54.24,19,grocery,12.4,1,0,1,0.082,0
10.43,22,restaurant,2.6,0,0,0,0.0557,0
411.52,1,electronics,244.6,4,1,0,0.9699,1
65.43,15,restaurant,4.8,3,0,0,0.0959,0
29.23,16,online_retail,5.4,3,0,1,0.1061,0
36.14,22,grocery,5.3,0,0,1,0.0774,0
11.12,21,restaurant,40.6,2,0,0,0.0287,0
132.57,16,travel,6.5,3,0,1,0.1843,0
338.17,11,atm,9.6,1,0,1,0.1992,0
62.53,9,restaurant,6.6,3,0,1,0.1587,0
52.19,16,online_retail,2.6,2,0,1,0.0775,0
42.35,11,fuel,29.4,1,0,0,0.0963,0
235.01,9,grocery,2.4,1,0,1,0.1167,0
58.23,18,grocery,0.1,1,0,1,0.06,0
16.35,15,grocery,9.3,1,0,1,0.0919,0
7.05,10,fuel,2.3,1,0,0,0.0814,0
52.25,12,atm,16.6,2,0,1,0.0801,0
81.83,17,atm,2.9,1,0,1,0.1002,0
31.42,12,online_retail,8.6,0,0,0,0.0878,0
21.94,14,restaurant,13.0,1,0,1,0.0967,0
44.51,20,grocery,2.1,3,0,1,0.1212,0
15.29,10,fuel,6.6,0,0,1,0.0821,0
13.66,19,fuel,10.2,3,0,0,0.0816,0
46.91,17,restaurant,3.3,2,0,1,0.1409,0
5.91,17,grocery,9.1,1,0,1,0.398,0
7.39,18,grocery,25.2,0,0,0,0.1215,0
8.66,8,grocery,0.3,0,0,1,0.1247,0
13.96,15,electronics,0.7,0,0,1,0.084,1
177.98,4,travel,17.5,7,1,1,0.9692,1
61.08,21,restaurant,3.6,2,0,1,0.2174,0
40.88,7,grocery,0.8,2,0,1,0.1904,0
17.21,13,grocery,1.5,1,0,0,0.1008,0
42.21,18,online_retail,26.1,0,0,1,0.2122,0
9.47,17,electronics,0.5,1,0,1,0.0629,0
58.28,13,atm,13.5,1,0,0,0.0786,0
25.1,18,grocery,26.3,3,0,1,0.1344,0
51.79,9,atm,35.9,2,0,1,0.0386,0
73.51,11,grocery,4.5,2,0,0,0.1487,0
78.19,10,grocery,47.9,1,0,1,0.0224,0
8.63,19,fuel,17.4,2,0,1,0.0875,0
21.85,15,travel,4.6,0,0,0,0.0951,0
92.31,19,restaurant,58.5,1,0,0,0.0556,0
6.71,8,atm,15.9,0,0,1,0.1094,0
22.08,11,grocery,0.1,1,0,1,0.0772,0
9.41,17,fuel,3.6,1,0,0,0.085,0
258.28,15,online_retail,29.0,5,1,1,0.8896,1
33.7,7,restaurant,10.1,1,0,1,0.0818,0
18.24,16,online_retail,1.4,1,0,1,0.1402,0
16.36,12,grocery,20.7,1,1,1,0.1475,0
162.57,19,restaurant,13.3,3,0,0,0.1441,0
37.21,16,restaurant,5.7,1,0,1,0.1149,0
46.08,7,fuel,22.4,2,0,0,0.0519,0
9.33,12,grocery,16.4,1,0,1,0.0898,0
20.04,9,electronics,3.8,2,0,1,0.204,0
151.94,13,fuel,2.5,3,0,1,0.0903,0
81.29,14,grocery,4.5,3,0,1,0.1063,0
32.31,22,restaurant,28.1,2,0,0,0.0661,0
25.45,8,restaurant,0.5,2,0,1,0.0936,0
26.19,8,grocery,17.9,2,0,0,0.0766,0
33.57,17,fuel,4.8,3,0,1,0.1082,0
33.11,22,restaurant,1.6,1,0,0,0.0722,0
109.69,21,online_retail,7.4,1,0,0,0.0861,0
7.85,16,atm,1.5,0,0,1,0.0761,0
5.61,20,restaurant,19.8,3,0,0,0.0736,0
35.81,18,online_retail,5.9,2,0,1,0.0979,0
43.47,12,fuel,1.9,1,0,1,0.1179,0
14.58,16,restaurant,17.3,2,0,1,0.088,0
26.75,19,online_retail,38.7,0,1,1,0.0474,0
16.26,16,fuel,10.6,1,0,1,0.1008,0
21.78,13,grocery,3.7,0,0,1,0.0987,0
15.61,13,fuel,1.8,2,1,1,0.0868,0
121.12,14,fuel,6.8,3,0,1,0.0857,0
44.38,22,online_retail,11.2,0,0,1,0.0881,0
101.81,16,grocery,3.8,2,0,1,0.0846,0
12.22,12,online_retail,6.4,2,0,1,0.0888,0
72.74,20,grocery,3.0,1,0,0,0.1005,0
18.61,13,restaurant,9.3,1,0,1,0.096,0
27.63,21,restaurant,39.2,2,0,0,0.0287,0
75.57,13,travel,8.7,0,0,1,0.0844,0
14.95,16,restaurant,2.7,1,0,1,0.1269,0
47.59,21,atm,0.4,2,0,1,0.0635,0
23.13,12,travel,11.1,2,0,1,0.0979,0
41.28,12,fuel,19.3,1,0,0,0.1255,0
30.34,8,grocery,2.2,1,0,1,0.1621,0
21.11,9,fuel,3.4,4,0,1,0.1379,0
155.22,15,jewelry,421.5,4,0,0,0.9677,1
149.52,18,grocery,2.9,2,0,1,0.0853,0
159.3,15,fuel,8.6,1,0,1,0.0977,0
131.07,11,online_retail,14.7,0,0,1,0.0967,0
234.72,20,online_retail,7.8,1,0,1,0.0695,0
283.46,22,electronics,77.7,5,0,1,0.9594,0
38.48,20,grocery,0.3,0,0,1,0.0704,0
64.61,21,fuel,23.1,0,0,1,0.0535,0
89.7,22,grocery,7.2,1,0,1,0.0801,0
22.87,12,electronics,2.7,2,0,1,0.137,0
37.32,19,online_retail,16.9,1,0,1,0.1297,0
31.2,11,electronics,28.4,3,0,1,0.1068,0
19.02,20,grocery,3.5,0,0,1,0.2329,0
23.15,20,fuel,14.8,2,0,1,0.0999,0
65.54,21,fuel,13.7,3,0,1,0.0978,0
42.74,15,electronics,7.8,0,0,1,0.1133,0
50.89,17,electronics,8.5,1,0,1,0.104,0
10.67,10,restaurant,3.2,4,0,1,0.0664,0
56.99,11,electronics,1.6,0,0,1,0.1072,0
10.08,16,travel,10.8,1,0,1,0.0708,0
11.45,22,electronics,6.7,2,0,1,0.1045,0
86.23,10,grocery,1.4,3,0,1,0.0585,0
106.35,11,online_retail,1.3,3,0,1,0.0749,0
14.18,13,fuel,4.3,3,0,1,0.119,0
21.28,15,grocery,27.9,1,0,1,0.1567,0
8.57,7,restaurant,15.5,3,0,1,0.0613,0
25.65,15,atm,18.7,1,0,0,0.1133,0
32.81,10,online_retail,4.0,0,0,1,0.0753,0
10.98,7,grocery,3.6,3,0,1,0.1031,0
741.53,12,grocery,10.5,3,0,0,0.1744,0
100.09,14,grocery,10.4,0,0,1,0.0803,0
27.8,14,fuel,2.6,1,0,1,0.1074,0
28.7,8,fuel,1.6,1,0,0,0.193,0
24.94,21,fuel,6.3,2,0,1,0.1818,0
244.74,18,restaurant,7.0,1,0,0,0.0733,0
118.63,11,fuel,22.0,2,0,1,0.0687,0
139.08,19,fuel,47.0,2,0,0,0.0435,0
243.34,22,atm,39.9,1,0,0,0.1138,1
205.17,10,restaurant,0.3,2,0,1,0.045,0
31.79,1,atm,81.6,6,1,0,0.9345,0
27.75,9,grocery,5.0,5,0,1,0.062,0
68.98,19,restaurant,14.1,2,0,0,0.1275,0
27.36,10,online_retail,4.8,0,0,0,0.0832,0
26.17,8,restaurant,19.9,1,0,1,0.1018,0
3.71,7,grocery,4.5,2,0,1,0.2704,0
13.03,14,online_retail,0.0,4,0,1,0.0903,0
13.95,9,electronics,9.9,3,0,1,0.0852,0
9.09,13,grocery,12.2,2,0,0,0.0745,0
125.64,17,grocery,18.5,1,0,1,0.1019,0
243.71,11,travel,3.7,2,0,0,0.0961,0
53.16,7,grocery,20.9,4,0,1,0.08,0
90.5,14,atm,0.3,2,0,1,0.0505,0
195.41,22,grocery,4.4,1,0,0,0.309,0
69.32,13,fuel,6.8,0,0,0,0.0968,0
256.77,16,fuel,14.1,0,0,1,0.0794,0
26.48,20,fuel,11.9,4,1,1,0.0743,0
192.1,23,electronics,91.7,7,1,0,0.9697,1
175.99,8,restaurant,5.8,1,0,1,0.1085,0
129.49,20,restaurant,0.5,0,0,1,0.0605,0
10.75,7,grocery,29.5,2,0,1,0.0521,0
24.15,21,restaurant,18.6,1,0,0,0.0786,0
33.7,15,fuel,21.0,2,0,1,0.1954,0
67.6,22,travel,9.7,6,1,0,0.705,1
8.33,7,fuel,6.7,0,0,1,0.1041,0
23.89,21,grocery,11.4,1,0,1,0.1602,0
111.48,9,atm,2.4,1,0,1,0.127,0
31.56,21,grocery,5.4,1,0,1,0.1996,0
5.53,11,grocery,1.5,1,0,1,0.1764,0
114.42,7,fuel,1.0,0,0,1,0.0638,0
76.4,10,restaurant,2.3,3,0,1,0.1048,0
9.91,9,grocery,14.6,3,0,1,0.0796,0
39.8,20,grocery,1.1,1,0,0,0.1042,0
13.95,20,grocery,19.6,0,0,1,0.1233,0
3.1,20,fuel,11.0,1,0,0,0.0879,0
39.44,19,online_retail,55.3,0,0,1,0.1436,0
15.04,12,grocery,15.5,1,0,1,0.1109,0
10.21,16,atm,0.1,1,0,1,0.0568,0
7.48,19,restaurant,15.9,1,0,1,0.1034,0
33.49,17,atm,18.7,3,0,1,0.0996,0
725.08,2,electronics,243.4,11,0,0,0.9693,1
8.5,19,travel,2.3,2,0,1,0.0882,0
33.09,10,atm,9.3,2,0,1,0.0681,0
225.85,9,electronics,19.8,1,0,1,0.1115,0
89.91,16,electronics,2.2,2,0,0,0.0846,0
4.14,9,restaurant,5.2,1,0,1,0.168,0
18.92,10,fuel,3.1,1,0,1,0.101,0
48.92,11,fuel,10.7,0,0,1,0.1891,0
73.08,15,restaurant,12.8,1,0,1,0.0986,0
58.01,21,grocery,5.2,3,0,1,0.1807,0
65.39,8,online_retail,4.5,3,0,1,0.159,0
11.62,15,electronics,25.5,2,0,0,0.1281,0
18.61,21,restaurant,3.4,2,0,1,0.1628,0
75.48,18,restaurant,2.6,1,0,1,0.0912,0
39.24,14,electronics,4.3,2,0,1,0.1077,0
111.09,19,jewelry,27.9,1,0,1,0.1042,0
25.9,8,grocery,11.0,0,0,1,0.1542,0
23.89,21,atm,16.0,0,0,0,0.0786,0
88.73,12,atm,170.1,3,0,0,0.9663,1
100.6,8,grocery,12.9,1,0,0,0.052,0
36.28,11,online_retail,1.2,2,0,1,0.2291,0
95.73,14,grocery,5.2,1,0,1,0.0983,0
18.85,9,online_retail,14.0,2,0,0,0.0756,0
9.98,12,fuel,16.1,0,0,1,0.0876,0
38.42,17,electronics,3.2,1,0,1,0.1151,0
111.49,11,online_retail,1.3,2,0,1,0.0749,0
81.55,16,grocery,1.1,6,0,0,0.1424,0
50.66,20,fuel,36.6,0,0,1,0.0517,0
27.41,14,online_retail,1.8,3,1,0,0.0869,0
89.31,9,travel,4.7,0,0,0,0.1541,0
19.66,9,travel,3.5,2,1,1,0.1786,0
50.8,19,fuel,4.8,2,0,1,0.129,0
192.17,13,grocery,9.0,1,0,1,0.0823,0
105.24,4,travel,140.9,4,1,0,0.9699,1
93.03,12,grocery,28.0,1,0,1,0.0909,0
17.56,18,restaurant,11.9,1,0,1,0.093,0
197.48,15,grocery,1.9,1,0,0,0.0869,0
830.09,13,grocery,7.2,2,0,1,0.1738,0
166.46,10,restaurant,5.8,1,0,0,0.0719,0
58.19,18,grocery,5.5,1,0,1,0.0921,0
207.68,12,fuel,20.3,3,0,0,0.0952,0
4.1,10,restaurant,3.3,1,0,1,0.1199,0
116.14,12,electronics,3.3,2,0,1,0.1038,0
9.13,19,jewelry,9.3,1,1,1,0.0641,0
10.69,13,online_retail,9.4,2,0,1,0.065,0
50.65,21,online_retail,20.2,0,0,1,0.077,0
8.92,12,grocery,17.1,1,0,1,0.1349,0
31.25,7,restaurant,10.1,1,0,1,0.0888,0
115.22,15,restaurant,29.5,2,0,0,0.264,0
77.31,17,fuel,12.5,2,0,1,0.0918,0
340.26,21,online_retail,38.2,6,0,0,0.9343,0
12.66,20,electronics,22.2,1,0,1,0.1639,0
122.19,11,grocery,17.2,3,0,1,0.0608,0
8.18,16,restaurant,20.1,1,0,1,0.1859,0
25.97,17,restaurant,5.2,0,1,1,0.1043,0
34.02,19,grocery,5.6,0,0,1,0.1097,0
298.68,20,grocery,9.3,0,0,1,0.0684,0
8.85,8,grocery,2.7,1,0,1,0.1499,0
120.49,11,online_retail,1.4,1,0,1,0.0857,0
11.89,20,jewelry,2.0,3,0,0,0.0922,0
21.66,7,online_retail,32.9,5,1,1,0.2024,0
45.8,19,atm,13.0,0,0,1,0.1051,0
66.26,8,grocery,10.7,1,0,0,0.0697,0
162.96,3,jewelry,21.3,3,0,0,0.8415,1
52.66,7,atm,20.2,2,0,1,0.0395,0
32.83,7,online_retail,11.8,0,0,1,0.1139,0
83.19,10,fuel,16.7,3,0,1,0.0525,0
14.69,12,grocery,3.7,1,0,1,0.1104,0
129.31,16,grocery,0.7,0,0,1,0.0762,0
16.81,13,grocery,11.6,3,0,1,0.0945,0
59.56,14,restaurant,0.8,2,0,1,0.1081,0
63.57,16,atm,10.3,1,0,1,0.0842,0
10.32,17,restaurant,9.3,3,0,0,0.0669,0
81.66,7,fuel,3.5,1,0,1,0.1147,0
54.59,17,travel,8.4,0,0,1,0.0857,0
20.57,9,online_retail,1.8,0,0,0,0.1789,0
33.72,11,grocery,12.9,4,0,1,0.0696,0
72.13,10,restaurant,4.7,3,0,1,0.0985,0
37.13,14,travel,16.7,2,0,1,0.092,0
60.93,11,travel,41.3,1,0,1,0.0272,0
341.93,16,grocery,16.2,4,0,1,0.1438,0
168.32,18,restaurant,10.6,1,0,0,0.0896,0
36.68,9,restaurant,5.8,2,0,0,0.1726,0
22.09,7,fuel,12.4,1,0,1,0.0844,0
32.06,9,grocery,18.0,2,0,1,0.0705,0
40.95,18,grocery,0.6,1,0,1,0.0733,0
64.29,11,grocery,2.2,2,0,1,0.1155,0
67.33,19,electronics,18.1,1,0,1,0.0977,0
24.72,14,restaurant,28.2,2,0,1,0.122,0
20.47,7,online_retail,3.3,0,0,1,0.1678,0
71.77,18,restaurant,28.8,1,1,0,0.2738,0
49.24,17,fuel,3.8,3,0,1,0.1228,1
11.03,11,grocery,2.8,5,0,1,0.043,0
4.21,8,restaurant,34.8,1,0,0,0.0523,0
36.39,13,online_retail,4.5,5,1,0,0.232,0
35.88,11,restaurant,33.2,3,0,1,0.0881,0
69.92,17,online_retail,14.6,0,0,0,0.1654,0
25.62,9,online_retail,1.3,1,0,1,0.2178,0
18.17,13,atm,8.8,4,0,0,0.0838,0
18.11,22,online_retail,4.6,2,0,1,0.0645,0
16.1,8,travel,32.1,2,0,1,0.051,0
21.67,16,fuel,17.0,1,0,1,0.1133,0
57.47,14,atm,9.8,3,0,1,0.0764,0
25.98,14,electronics,18.6,2,0,1,0.1203,0
38.24,21,grocery,13.5,2,0,1,0.1002,0
31.53,17,atm,19.2,1,0,0,0.1502,0
65.64,11,grocery,1.5,3,0,1,0.2634,0
62.77,9,restaurant,8.1,1,0,1,0.1176,0
175.67,7,fuel,5.6,0,0,0,0.098,0
5.31,21,travel,13.4,0,0,1,0.0717,0
40.49,20,fuel,7.4,2,0,1,0.119,0
110.95,13,grocery,1.1,1,0,1,0.0802,0
57.25,16,grocery,0.9,1,0,1,0.1273,0
8.07,19,jewelry,5.5,2,0,1,0.092,0
29.29,16,grocery,0.2,1,0,1,0.0785,0
55.05,15,atm,4.2,3,0,1,0.1073,0
39.9,9,restaurant,4.9,1,0,1,0.2088,0
20.16,22,restaurant,8.9,0,0,1,0.102,0
22.61,13,atm,21.5,3,0,0,0.2589,0
33.94,20,electronics,7.8,3,0,1,0.1862,0
62.17,9,grocery,0.9,0,0,0,0.2076,0
44.82,7,grocery,2.3,0,0,1,0.2714,0
117.55,11,restaurant,11.6,1,0,1,0.0785,0
150.73,11,electronics,17.3,2,0,1,0.0923,0
58.11,9,grocery,31.2,1,0,0,0.0423,0
34.57,16,online_retail,5.9,3,0,1,0.0979,0
20.44,16,fuel,1.0,0,0,1,0.3318,0
121.19,21,atm,2.5,3,0,1,0.0902,0
11.8,20,restaurant,16.6,2,0,0,0.0915,0
32.24,16,restaurant,4.1,1,0,1,0.1447,0
12.62,8,restaurant,5.1,2,0,0,0.168,0
20.58,14,travel,0.3,1,0,1,0.138,0
46.58,18,atm,75.2,0,0,1,0.7424,0
73.52,12,grocery,26.1,1,0,0,0.1052,0
21.53,18,fuel,7.8,2,0,0,0.1716,0
55.72,11,travel,6.0,2,0,1,0.1021,0
69.22,15,restaurant,45.0,0,0,1,0.0397,0
153.17,22,grocery,0.7,4,0,1,0.336,0
71.95,13,atm,25.4,1,0,1,0.1041,0
238.67,7,online_retail,8.9,2,0,1,0.0919,0
15.42,12,restaurant,6.6,3,0,1,0.1058,0
447.88,22,online_retail,55.7,5,1,1,0.936,1
31.58,9,electronics,0.2,1,0,1,0.0953,0
66.86,12,travel,41.8,8,0,1,0.9409,1
239.27,8,grocery,0.5,0,0,1,0.0638,0
8.04,10,online_retail,5.6,1,0,1,0.0784,0
5.33,19,restaurant,5.2,1,0,1,0.2567,0
610.01,9,grocery,13.8,1,0,1,0.1526,0
13.42,11,restaurant,0.9,2,0,1,0.0771,0
84.18,22,travel,24.1,0,0,1,0.0731,0
148.39,21,grocery,43.8,1,0,1,0.0362,0
82.81,11,fuel,18.1,3,0,0,0.0704,0
36.56,11,travel,0.3,0,0,1,0.0666,0
40.99,14,electronics,37.3,1,0,1,0.2222,0
124.35,14,atm,29.2,2,0,1,0.1125,0
14.43,15,atm,17.2,2,0,1,0.088,0
33.04,19,restaurant,4.5,1,0,1,0.1036,0
24.4,19,grocery,0.4,0,0,1,0.0759,0
35.02,8,grocery,13.6,1,0,0,0.0777,0
17.38,16,online_retail,2.8,2,0,1,0.0886,0
215.25,7,restaurant,5.2,2,0,1,0.096,0
25.34,9,atm,4.9,1,0,0,0.1561,0
8.47,14,fuel,3.3,3,0,1,0.0779,0
31.27,8,jewelry,3.4,0,0,1,0.1495,0
94.36,20,online_retail,29.0,0,0,0,0.1737,0
12.99,10,restaurant,3.0,3,0,1,0.0967,0
17.22,11,fuel,0.5,4,0,1,0.0529,0
12.73,17,atm,42.3,1,1,0,0.0361,0
8.93,12,restaurant,9.3,0,0,0,0.1018,0
33.91,8,online_retail,23.1,3,0,0,0.0579,0
59.33,18,fuel,15.1,1,0,1,0.0941,0
353.74,18,fuel,10.7,2,0,0,0.1602,0
81.2,14,online_retail,14.2,1,0,1,0.0987,0
33.99,15,grocery,4.3,0,0,0,0.0924,0
36.49,18,online_retail,10.7,3,0,1,0.1197,0
47.06,20,restaurant,23.9,0,1,1,0.0876,0
56.25,17,grocery,3.0,1,1,0,0.1416,0
11.01,20,grocery,0.0,2,0,0,0.0619,0
48.28,9,grocery,28.7,1,0,0,0.12,0
99.51,20,electronics,4.7,0,0,1,0.0888,0
42.86,2,travel,206.1,8,0,1,0.9639,0
55.97,17,online_retail,16.3,4,0,0,0.2694,0
12.24,8,fuel,5.5,0,0,1,0.1344,0
43.48,15,restaurant,5.4,4,0,0,0.1522,0
29.43,18,grocery,30.9,2,0,1,0.1359,0
44.79,7,atm,7.1,1,0,1,0.2715,0
53.91,11,atm,18.4,3,0,0,0.0678,0
46.55,15,restaurant,6.4,2,0,0,0.0988,0
73.69,12,restaurant,0.1,0,0,0,0.0691,0
23.76,20,grocery,10.5,3,0,1,0.1062,0
43.21,17,atm,33.5,2,0,1,0.1149,0
27.38,16,restaurant,12.8,1,0,0,0.0959,0
214.45,12,electronics,44.1,6,0,1,0.9259,1
228.41,15,atm,367.3,7,0,0,0.9682,1
120.59,8,grocery,9.8,0,0,0,0.1045,0
24.1,11,restaurant,4.6,2,0,0,0.1133,0
22.01,10,atm,0.5,3,0,1,0.0503,0
64.34,18,atm,8.1,2,0,1,0.0775,0
161.48,8,fuel,10.9,1,0,1,0.06,0
281.44,10,grocery,3.6,2,0,1,0.0589,0
118.59,13,restaurant,11.3,1,0,0,0.0835,0
