amount,hour,category,distance_from_home_km,txns_last_24h,is_foreign,card_present,is_fraud
6.06,14,grocery,2.0,0,0,1,0
4.69,9,restaurant,0.8,1,0,1,0
22.32,15,online_retail,39.7,0,0,0,0
52.39,10,online_retail,18.9,3,0,1,0
14.44,14,fuel,4.4,0,0,0,0
33.5,8,grocery,15.8,3,0,1,0
8.65,13,grocery,14.5,4,0,1,0
5.79,10,fuel,15.1,1,0,1,0
62.55,22,online_retail,1.4,0,0,1,0
25.5,18,fuel,26.2,0,0,1,0
7.29,12,grocery,1.6,4,1,1,0
8.81,17,atm,26.4,3,0,0,0
74.79,13,grocery,5.3,1,0,1,0
67.69,13,grocery,29.2,1,0,1,0
12.59,15,restaurant,24.0,3,0,0,0
9.11,8,grocery,16.9,0,0,1,0
14.54,11,travel,6.8,3,0,1,0
77.75,16,grocery,9.9,0,0,0,0
81.78,15,grocery,0.3,1,0,1,0
4.22,17,grocery,3.5,0,0,0,0
29.87,12,fuel,22.8,1,0,1,0
5.34,12,grocery,10.8,1,0,1,0
26.28,9,restaurant,1.8,3,0,1,0
13.95,17,online_retail,2.0,1,0,1,0
35.71,7,grocery,8.9,0,0,1,0
44.3,15,travel,1.8,2,0,1,0
25.59,9,grocery,28.7,1,0,1,0
49.63,21,fuel,18.8,1,0,1,0
27.59,8,jewelry,1.8,1,0,1,0
4.66,15,restaurant,1.0,1,0,0,0
14.8,10,grocery,1.9,1,0,1,0
13.66,19,fuel,10.2,3,0,0,0
15.91,7,electronics,31.1,2,0,1,0
133.5,8,grocery,2.5,0,0,1,0
23.57,11,fuel,26.9,1,0,1,0
15.44,17,restaurant,0.2,0,0,1,0
15.52,20,grocery,19.9,0,0,1,0
49.39,12,atm,44.3,2,0,1,0
118.43,18,online_retail,0.7,0,0,0,0
17.72,13,fuel,18.7,0,0,1,0
34.47,21,atm,8.8,2,0,1,0
18.64,14,grocery,10.9,0,0,1,0
11.05,18,fuel,9.3,2,0,1,0
3.23,15,travel,11.8,2,0,1,0
14.99,10,grocery,10.7,1,0,1,0
15.21,9,online_retail,6.9,1,1,1,0
135.05,22,atm,2.7,1,0,1,0
88.72,17,fuel,66.2,0,0,0,0
27.47,18,restaurant,0.5,0,0,1,0
59.36,17,restaurant,2.6,2,0,1,0
41.27,20,electronics,64.6,2,0,1,0
337.11,23,online_retail,171.1,3,0,1,0
8.77,12,restaurant,21.3,0,0,1,0
315.25,11,restaurant,11.8,2,0,1,0
58.56,18,grocery,17.9,1,0,1,0
117.37,14,online_retail,27.0,1,0,1,0
98.9,10,online_retail,15.4,0,0,1,0
163.99,7,online_retail,2.8,4,0,1,0
44.51,21,grocery,9.5,0,0,0,0
19.22,8,grocery,12.5,0,0,1,0
62.1,8,electronics,17.7,4,0,1,0
95.2,17,grocery,11.7,2,0,1,0
25.86,20,grocery,16.8,0,0,1,0
47.73,7,online_retail,15.8,1,0,1,0
8.48,22,grocery,5.5,3,0,0,0
14.17,16,fuel,16.0,3,0,1,0
19.5,12,atm,0.8,2,0,1,0
5.97,16,travel,29.0,0,0,1,0
159.97,11,atm,5.0,2,0,1,0
49.83,21,atm,21.3,1,0,1,0
114.71,20,fuel,3.6,3,0,1,0
24.33,11,online_retail,2.8,2,0,1,0
16.43,7,grocery,4.0,2,0,1,0
11.31,10,restaurant,13.5,0,0,0,0
48.15,12,atm,17.8,0,0,1,0
8.87,22,restaurant,19.3,0,0,1,0
30.32,13,grocery,0.2,3,0,1,0
69.75,17,electronics,13.5,1,0,0,0
165.91,7,restaurant,2.3,4,0,1,0
271.0,15,atm,221.2,5,1,0,1
87.75,19,grocery,15.8,1,0,0,0
34.22,10,grocery,7.1,1,0,1,0
55.82,12,grocery,44.9,3,0,1,0
48.33,16,atm,0.8,2,0,1,0
10.87,17,restaurant,3.0,1,0,1,0
7.74,18,electronics,1.2,0,1,1,0
54.68,8,travel,1.0,2,0,1,0
23.7,11,restaurant,13.1,3,0,0,0
44.49,10,grocery,2.3,1,0,0,0
83.45,10,restaurant,3.2,1,0,1,0
158.14,15,atm,14.1,0,0,0,0
9.72,10,restaurant,10.8,2,0,1,0
72.26,7,grocery,8.3,3,0,0,0
19.32,11,online_retail,21.4,3,0,1,0
20.34,9,grocery,2.9,2,0,1,0
108.39,17,restaurant,2.8,0,0,1,0
40.15,14,grocery,1.8,0,1,0,0
20.72,20,fuel,25.0,1,0,1,0
80.42,14,atm,13.4,1,0,1,0
18.15,18,travel,21.7,1,0,0,0
204.22,9,grocery,32.0,2,0,1,0
44.26,19,online_retail,15.7,0,0,1,0
37.15,9,grocery,15.3,1,0,0,0
85.65,12,grocery,2.7,3,0,1,0
75.12,22,atm,0.5,0,0,1,0
82.24,11,online_retail,26.5,3,0,1,0
838.91,2,travel,165.6,5,1,0,1
11.29,12,grocery,7.0,1,0,1,0
26.1,22,restaurant,0.7,0,0,1,0
93.08,9,grocery,0.4,0,0,1,0
213.07,2,atm,201.2,6,0,0,0
78.29,20,restaurant,10.9,2,0,1,0
44.68,22,atm,43.1,0,0,1,0
25.09,17,travel,2.3,2,0,0,0
89.4,20,online_retail,17.0,1,0,1,0
53.05,20,online_retail,3.7,0,0,1,0
52.66,10,online_retail,8.4,2,0,1,0
15.4,9,electronics,13.6,0,0,0,0
26.02,21,fuel,1.6,2,0,1,0
36.0,17,fuel,4.2,2,0,0,0
34.0,19,online_retail,2.4,0,0,1,0
14.96,10,travel,2.0,0,0,0,0
47.58,18,online_retail,7.6,0,0,0,0
245.26,23,travel,123.1,8,0,0,0
15.44,12,grocery,3.0,0,1,1,0
78.43,18,online_retail,6.1,1,0,0,0
36.86,7,grocery,3.6,2,0,1,0
3.38,14,grocery,11.1,3,0,0,0
3.41,18,restaurant,50.9,0,0,0,0
17.65,13,fuel,40.9,1,0,1,0
41.2,20,online_retail,2.9,1,0,0,0
40.32,13,atm,14.8,1,0,1,0
8.15,21,restaurant,12.1,2,0,1,0
68.84,14,restaurant,2.5,3,0,0,0
28.31,7,restaurant,24.0,1,0,1,0
18.61,7,grocery,12.0,3,0,1,0
39.95,8,fuel,22.2,0,0,1,0
457.72,3,electronics,145.8,6,1,0,1
89.43,19,online_retail,0.5,3,0,1,0
34.03,11,grocery,34.4,2,0,0,0
83.75,19,grocery,26.8,2,0,1,0
49.58,19,grocery,23.4,0,0,1,0
43.32,21,grocery,4.0,1,0,1,0
13.75,10,atm,6.9,0,0,0,0
59.05,15,grocery,12.8,2,0,0,0
9.09,10,fuel,1.0,2,0,1,0
37.33,22,grocery,16.0,3,0,1,0
345.89,13,grocery,11.6,2,0,1,0
12.99,9,grocery,5.3,2,0,1,0
204.6,22,online_retail,16.2,2,0,1,0
215.07,10,grocery,14.2,1,0,1,0
46.2,20,grocery,3.1,0,0,1,0
54.18,18,atm,13.1,0,1,0,0
19.66,14,restaurant,52.6,2,0,1,0
121.51,10,restaurant,33.6,1,0,0,0
28.72,13,grocery,7.3,1,0,0,0
203.59,19,online_retail,3.5,0,0,1,0
389.45,19,fuel,17.1,0,0,0,0
38.58,13,restaurant,6.8,1,0,0,0
12.35,12,restaurant,3.5,3,0,1,0
30.86,8,online_retail,4.6,4,0,0,0
57.21,10,grocery,4.7,0,0,1,0
10.26,9,grocery,58.1,3,0,0,0
11.2,17,restaurant,2.9,3,0,1,0
10.0,8,grocery,7.0,1,0,1,0
46.06,16,grocery,0.9,3,0,0,0
6.99,9,grocery,3.9,1,0,1,0
58.96,19,grocery,9.3,2,0,1,0
49.26,19,fuel,1.4,3,0,0,0
7.5,19,grocery,12.9,0,0,1,0
15.93,22,restaurant,3.5,0,0,1,0
27.71,20,online_retail,9.5,2,0,1,0
25.13,16,grocery,14.3,1,1,0,0
318.74,10,grocery,32.0,0,0,0,0
162.04,21,restaurant,7.1,0,1,1,0
14.39,18,electronics,2.7,1,0,0,0
22.35,9,online_retail,24.1,0,0,1,0
17.28,20,fuel,2.5,0,0,0,0
29.84,15,fuel,23.4,1,0,0,0
12.9,13,online_retail,4.0,0,0,1,0
12.8,17,grocery,8.8,1,0,0,0
35.88,17,fuel,1.2,1,0,1,0
45.32,12,restaurant,34.1,2,0,1,0
89.47,17,electronics,3.4,3,0,1,0
9.5,14,grocery,14.1,3,0,0,0
8.49,17,restaurant,24.1,1,0,0,0
11.89,12,grocery,13.7,0,0,0,0
18.74,14,atm,11.4,0,0,1,0
84.82,8,online_retail,20.1,1,0,0,0
40.9,22,grocery,16.6,3,0,1,0
87.48,20,restaurant,5.7,0,0,1,0
176.69,7,restaurant,11.2,3,0,1,0
9.43,21,online_retail,6.2,2,0,1,0
31.48,10,online_retail,8.9,2,0,1,0
88.91,9,fuel,16.4,0,0,1,0
355.65,15,online_retail,72.2,4,1,0,1
202.61,19,restaurant,38.0,5,0,1,0
49.53,21,restaurant,5.0,1,0,0,0
280.95,18,travel,4.1,0,0,1,0
29.43,13,restaurant,18.2,0,0,1,0
42.51,20,restaurant,3.3,2,0,1,0
52.66,14,fuel,16.8,2,0,1,0
145.67,9,travel,6.3,1,0,0,0
16.34,13,fuel,29.3,1,0,1,0
35.98,12,restaurant,6.0,0,0,1,0
3.82,7,fuel,10.0,1,0,0,0
47.74,15,grocery,15.6,0,0,1,0
3.75,21,restaurant,32.0,0,0,1,0
35.38,9,grocery,12.1,2,0,0,0
86.78,18,grocery,5.8,2,0,1,0
34.0,22,electronics,9.3,2,0,1,0
28.93,10,grocery,14.7,2,0,1,0
50.42,10,electronics,0.0,1,0,1,0
13.17,9,fuel,39.4,1,0,0,0
8.58,10,fuel,44.9,0,0,1,0
38.51,7,restaurant,9.6,0,0,0,0
54.01,7,grocery,9.0,2,0,1,0
43.43,19,travel,0.1,0,0,1,0
25.26,14,restaurant,20.5,1,0,1,0
29.94,20,grocery,25.8,3,0,0,0
54.49,17,grocery,7.0,1,0,1,0
81.77,20,fuel,8.0,1,0,0,0
94.14,7,online_retail,3.9,1,0,1,0
122.16,22,grocery,22.8,2,0,1,0
12.49,20,online_retail,10.4,2,0,0,0
21.54,19,electronics,21.5,1,0,1,0
25.39,7,grocery,19.2,1,0,1,0
20.34,10,online_retail,21.1,1,0,0,0
42.27,18,grocery,13.4,2,0,1,0
3.84,14,atm,13.5,1,0,1,0
9.0,18,online_retail,23.5,1,0,0,0
10.43,14,fuel,4.9,4,0,0,0
91.24,20,fuel,16.7,2,0,1,0
16.04,21,grocery,0.8,0,0,1,0
21.42,17,grocery,9.1,1,0,1,0
40.68,19,fuel,23.9,3,0,1,0
17.17,10,grocery,9.4,2,0,1,0
83.7,17,grocery,17.3,3,0,0,0
4.09,12,online_retail,2.0,1,0,0,0
185.86,20,atm,11.3,1,0,1,0
48.02,14,grocery,18.4,3,0,1,0
10.61,9,fuel,2.8,0,0,1,0
41.54,20,online_retail,10.6,2,0,1,0
49.62,19,grocery,7.5,2,0,1,0
55.0,18,fuel,12.8,2,0,1,0
18.7,16,restaurant,15.6,1,0,1,0
30.12,10,jewelry,0.7,1,0,1,0
47.78,20,grocery,7.3,1,0,1,0
9.5,15,grocery,0.2,1,0,1,0
27.84,11,restaurant,1.2,2,0,1,1
45.32,20,electronics,4.3,1,0,1,0
236.69,10,restaurant,3.4,1,0,1,0
46.28,8,online_retail,0.6,4,0,1,0
38.19,18,atm,17.6,0,0,0,0
79.24,13,fuel,6.3,1,0,0,0
110.3,12,grocery,3.8,1,0,1,0
22.39,20,jewelry,3.9,3,0,1,0
37.41,18,fuel,27.4,0,0,0,0
490.91,21,online_retail,0.3,2,0,1,0
15.45,17,restaurant,1.6,1,0,1,0
32.33,9,online_retail,17.0,0,0,1,0
58.13,13,restaurant,35.0,0,0,0,0
15.65,8,electronics,17.7,0,0,1,0
18.41,16,electronics,34.0,6,0,1,0
82.94,12,electronics,8.6,1,0,1,0
9.75,10,restaurant,81.9,3,0,1,0
196.16,18,restaurant,7.8,3,0,0,0
29.04,7,online_retail,10.2,3,0,1,0
4.81,9,restaurant,52.5,4,0,1,0
71.32,9,grocery,7.6,1,0,0,0
47.33,12,fuel,16.4,1,1,1,0
208.19,22,fuel,26.8,0,0,1,0
11.5,15,online_retail,8.4,1,0,0,0
182.78,15,electronics,9.9,2,0,1,0
16.96,18,online_retail,34.5,2,0,1,0
24.79,8,fuel,21.7,5,0,1,0
12.85,17,grocery,3.8,3,0,1,0
17.41,14,atm,12.1,1,0,1,0
48.88,12,restaurant,2.8,0,0,1,0
4.11,8,grocery,24.0,0,0,1,0
181.89,1,online_retail,259.9,4,1,0,1
46.28,11,grocery,15.9,3,0,0,0
106.94,15,grocery,1.1,2,0,1,0
15.49,11,grocery,15.8,0,0,1,0
11.07,22,restaurant,2.7,1,0,1,0
10.8,22,restaurant,22.8,4,0,0,0
36.46,18,electronics,42.2,1,0,1,0
198.66,21,fuel,6.1,2,0,1,0
70.95,9,travel,29.1,1,0,0,0
50.27,9,grocery,30.9,0,0,0,0
34.6,20,atm,12.5,2,0,1,0
23.89,21,grocery,11.4,1,0,1,0
100.68,10,atm,12.7,5,0,1,0
347.95,20,online_retail,60.3,1,0,1,0
24.3,10,grocery,18.3,0,0,1,0
38.95,8,restaurant,6.9,1,0,0,0
15.43,19,atm,5.7,0,0,1,0
129.7,19,grocery,5.0,1,0,1,0
150.07,11,atm,6.1,2,1,1,0
31.64,10,restaurant,15.7,2,0,1,0
32.64,20,restaurant,14.4,2,0,0,0
36.09,13,grocery,10.7,0,0,1,0
127.31,20,restaurant,7.7,0,0,1,0
21.78,21,fuel,17.2,1,0,0,0
38.96,7,grocery,2.3,0,0,1,0
39.5,18,grocery,12.6,3,0,1,0
1.32,20,grocery,7.0,2,0,0,0
16.37,18,fuel,1.0,2,0,1,0
48.3,22,fuel,0.8,1,0,0,0
152.06,7,fuel,0.5,1,0,0,0
67.96,17,restaurant,24.9,1,0,0,0
51.24,7,electronics,8.5,1,0,0,0
9.24,15,restaurant,11.5,2,0,0,0
27.41,9,restaurant,0.6,3,0,1,0
193.68,19,grocery,3.0,0,0,0,0
37.56,12,restaurant,12.6,1,0,1,0
13.08,8,online_retail,0.0,2,0,1,0
575.51,13,online_retail,19.2,0,0,0,0
40.8,14,grocery,16.4,2,0,1,0
62.24,15,grocery,5.5,2,0,1,0
42.14,19,online_retail,5.0,1,0,0,0
149.01,18,grocery,7.5,5,0,1,0
11.14,8,online_retail,1.5,2,0,0,0
28.64,11,grocery,1.0,1,0,1,0
56.54,7,grocery,1.0,1,0,1,0
53.73,17,grocery,11.5,2,0,1,0
68.55,19,travel,2.2,2,1,1,0
35.11,10,restaurant,3.7,2,0,0,0
33.89,14,travel,3.0,1,0,1,0
30.74,9,restaurant,13.4,1,0,1,0
15.93,16,grocery,9.7,1,1,0,0
27.83,20,grocery,17.5,4,0,1,0
19.28,16,restaurant,5.5,1,0,1,0
29.21,16,fuel,13.1,0,0,1,0
81.06,16,grocery,5.0,1,0,0,0
29.79,20,grocery,25.0,3,0,1,0
44.84,13,grocery,29.6,2,0,1,0
33.71,7,online_retail,1.9,1,0,0,0
13.46,10,grocery,0.2,0,0,1,0
15.07,22,fuel,44.0,1,0,1,0
90.98,15,grocery,5.3,2,0,1,0
16.6,10,grocery,11.4,0,0,1,0
39.24,13,grocery,2.2,2,0,1,0
67.17,9,restaurant,3.2,1,0,0,0
78.81,17,grocery,1.8,1,0,0,0
33.1,11,grocery,11.3,2,0,1,0
202.38,22,travel,11.1,0,0,1,0
31.08,22,grocery,16.2,2,0,1,0
26.15,22,travel,4.8,2,0,1,0
109.52,9,atm,18.0,2,0,1,0
51.71,8,grocery,15.2,2,0,0,0
62.51,15,restaurant,7.4,1,0,1,0
23.24,22,restaurant,13.3,1,0,1,0
19.5,16,online_retail,3.0,0,0,1,0
28.09,13,restaurant,19.4,1,0,1,0
18.8,16,online_retail,19.3,1,0,0,0
7.27,10,atm,3.8,2,0,0,0
29.65,15,fuel,11.1,0,0,0,0
16.41,20,online_retail,0.9,0,0,1,0
328.03,19,fuel,6.2,1,0,1,0
72.96,20,fuel,6.4,1,0,1,0
55.08,22,grocery,5.9,0,0,1,0
4.71,15,online_retail,3.4,0,0,1,0
60.36,22,online_retail,2.3,3,0,1,0
14.96,8,online_retail,14.0,1,0,1,0
253.41,13,grocery,35.3,0,0,0,0
24.25,20,restaurant,58.9,3,0,0,0
126.53,18,grocery,0.0,4,0,1,0
13.54,11,atm,7.8,3,1,0,0
169.31,10,fuel,21.4,2,0,0,0
14.01,20,travel,15.3,0,0,1,0
23.58,10,online_retail,17.7,1,0,0,0
40.69,16,grocery,4.7,5,0,0,0
147.68,17,electronics,20.4,3,0,1,0
47.3,15,grocery,13.8,0,0,0,0
26.8,19,grocery,8.4,1,0,1,0
552.37,13,restaurant,24.0,1,0,0,0
8.72,20,fuel,24.2,2,0,1,0
270.01,19,restaurant,28.6,2,0,1,0
15.22,7,grocery,7.4,4,0,1,0
62.1,22,travel,4.5,3,0,1,0
57.5,9,travel,4.0,1,1,1,0
58.7,11,grocery,16.7,0,0,1,0
24.58,12,online_retail,5.1,2,0,1,0
200.05,16,online_retail,24.3,0,0,0,0
27.93,19,grocery,10.5,1,0,1,0
14.76,10,travel,0.7,1,0,1,0
10.33,16,online_retail,0.8,3,0,1,0
38.71,9,restaurant,2.3,6,0,1,0
29.35,7,restaurant,12.1,0,0,1,0
67.06,22,restaurant,1.5,2,0,1,0
19.58,20,online_retail,0.0,1,0,1,0
497.68,15,grocery,4.2,0,0,1,0
19.72,17,fuel,20.4,1,0,1,0
19.08,15,fuel,3.3,2,0,1,0
79.63,22,fuel,0.9,1,0,1,0
41.57,22,grocery,17.6,2,0,1,0
37.5,8,fuel,15.6,2,1,1,0
97.48,12,online_retail,37.9,1,0,1,0
13.38,22,grocery,21.6,0,0,0,0
293.9,18,fuel,5.1,1,0,0,0
11.28,22,fuel,11.9,3,0,1,0
22.42,21,restaurant,12.8,0,0,1,0
42.71,22,travel,1.4,0,0,1,0
75.43,22,fuel,37.1,1,0,0,0
11.29,9,online_retail,50.2,2,0,1,0
4.47,13,grocery,2.6,0,0,0,0
110.67,21,grocery,34.8,1,0,0,0
15.42,13,fuel,0.9,0,0,1,0
31.82,18,grocery,12.7,4,0,1,0
12.31,17,grocery,9.2,0,0,1,0
32.88,12,electronics,13.5,1,0,0,0
17.44,15,online_retail,8.4,1,0,0,0
16.15,16,electronics,5.3,1,0,1,0
81.53,8,online_retail,0.3,2,0,1,0
32.39,17,electronics,5.3,0,0,1,0
36.97,8,fuel,0.1,0,0,1,0
878.59,23,atm,137.8,10,0,1,0
60.0,21,fuel,1.5,2,0,1,0
76.07,12,fuel,2.9,0,0,1,0
12.64,21,grocery,2.8,2,0,1,0
19.21,11,electronics,0.9,2,0,1,0
168.02,18,restaurant,1.9,0,0,0,0
39.33,15,restaurant,4.7,2,0,1,0
48.7,13,restaurant,24.1,1,0,1,0
201.63,8,fuel,2.5,5,0,0,0
68.29,8,travel,2.3,1,0,1,0
25.48,16,online_retail,2.2,1,0,1,0
30.56,11,restaurant,0.2,3,0,1,0
12.27,9,online_retail,13.6,5,0,1,0
20.68,20,grocery,3.6,1,0,1,0
30.08,22,restaurant,3.8,1,0,1,0
13.96,22,online_retail,7.6,0,0,0,0
42.43,18,atm,10.8,1,0,1,0
119.11,15,atm,3.9,3,0,0,0
4.89,22,online_retail,29.6,1,0,1,0
172.76,9,electronics,12.5,1,0,1,0
115.23,8,fuel,28.0,1,0,1,0
10.55,13,atm,0.7,5,0,1,0
18.56,11,restaurant,5.1,1,0,1,0
28.49,13,grocery,3.1,1,0,0,0
12.01,15,online_retail,11.8,1,0,1,0
79.42,13,electronics,12.7,0,0,1,0
36.84,16,restaurant,45.2,2,0,0,0
61.55,13,online_retail,4.0,3,0,0,0
13.36,19,atm,19.4,0,0,1,0
86.94,11,atm,46.0,2,0,0,0
5.19,17,grocery,4.2,2,0,0,0
11.35,21,fuel,20.5,0,0,1,0
15.34,15,restaurant,6.0,1,0,1,0
94.24,15,grocery,2.8,1,0,0,0
133.51,17,restaurant,15.5,1,0,1,0
19.67,14,restaurant,1.4,0,0,1,0
35.59,16,grocery,7.9,3,0,1,0
17.02,13,atm,6.3,0,0,1,0
2.47,16,restaurant,7.5,3,0,1,0
78.52,15,fuel,16.3,0,0,0,0
47.26,19,grocery,29.8,1,0,1,0
58.71,10,restaurant,20.6,0,0,1,0
264.56,14,online_retail,31.0,0,0,0,0
8.98,21,grocery,22.0,0,0,0,0
16.99,14,atm,0.9,0,0,0,0
10.55,16,grocery,32.2,2,0,0,0
156.88,23,online_retail,90.1,8,0,0,0
30.41,13,restaurant,3.5,2,0,0,0
11.45,12,electronics,4.3,0,0,1,0
12.52,16,travel,7.3,2,0,1,0
101.11,22,grocery,8.1,0,0,1,0
19.45,17,atm,7.5,0,0,0,0
33.45,21,grocery,9.1,1,1,1,0
37.16,15,travel,1.4,1,0,1,0
114.35,7,online_retail,10.6,1,0,1,0
15.66,14,fuel,10.1,3,0,0,0
36.23,14,restaurant,6.6,0,0,1,0
3.18,17,grocery,11.1,1,0,1,0
7.84,9,fuel,33.1,3,0,1,0
102.7,12,grocery,16.2,1,0,1,0
211.62,15,grocery,3.3,2,1,1,0
125.19,15,electronics,7.4,4,0,1,0
18.98,12,electronics,2.9,2,1,1,0
25.56,18,online_retail,12.0,2,1,1,0
25.2,19,fuel,1.3,0,0,1,0
17.89,12,online_retail,21.3,0,0,1,0
43.62,14,atm,2.5,0,0,1,0
63.79,19,travel,13.2,2,0,1,0
42.38,14,fuel,14.8,1,0,1,0
12.91,19,fuel,39.8,1,0,1,0
77.52,10,grocery,0.9,2,0,0,0
7.23,17,grocery,17.4,1,1,1,0
52.51,13,restaurant,17.2,1,0,1,0
25.12,9,online_retail,5.5,0,0,0,0
21.13,13,atm,1.6,4,0,1,0
205.14,14,grocery,2.4,2,0,1,0
56.54,10,electronics,63.6,1,0,0,0
255.0,10,grocery,19.9,1,0,1,0
191.15,16,online_retail,38.2,1,0,0,0
26.23,15,grocery,0.3,3,0,1,0
64.67,21,atm,22.9,2,0,0,0
9.0,18,restaurant,1.5,1,0,1,0
56.01,8,restaurant,22.9,0,0,1,0
81.38,13,online_retail,0.4,0,0,1,0
63.58,16,grocery,8.6,0,0,1,0
71.2,10,atm,8.3,1,0,1,0
19.85,13,grocery,6.2,1,0,1,0
37.15,11,grocery,4.0,2,0,1,0
472.78,17,restaurant,14.3,0,0,1,0
229.97,17,fuel,5.0,3,0,1,0
101.57,9,online_retail,7.5,3,0,1,0
69.06,18,grocery,4.9,3,0,1,0
111.48,9,atm,2.4,1,0,1,0
15.89,21,grocery,0.7,1,0,0,0
51.82,9,grocery,3.4,1,0,0,0
20.7,20,restaurant,2.4,1,1,1,0
17.65,9,online_retail,6.3,1,0,1,0
43.76,21,restaurant,11.0,3,0,1,0
79.61,15,grocery,1.3,2,0,0,0
67.08,14,online_retail,2.2,1,0,0,0
8.68,22,grocery,0.0,1,0,1,0
6.81,9,online_retail,9.5,1,0,1,0
27.72,14,grocery,0.3,0,0,0,0
13.8,19,online_retail,15.0,4,0,1,0
98.98,18,online_retail,1.1,3,0,1,0
25.82,15,online_retail,10.1,3,0,0,0
9.84,10,grocery,4.2,1,0,1,0
15.75,19,fuel,6.2,4,0,1,0
36.32,15,grocery,0.5,1,0,1,0
36.72,15,restaurant,3.8,0,0,1,0
56.79,19,travel,4.1,1,0,1,0
78.95,20,online_retail,0.0,1,0,1,0
88.66,10,restaurant,1.8,4,0,1,0
90.07,8,fuel,40.5,0,0,1,0
8.65,14,online_retail,1.2,1,0,1,0
116.3,10,restaurant,1.5,1,0,1,0
48.35,10,grocery,2.1,1,0,1,0
143.65,10,grocery,18.9,5,0,0,0
63.42,11,grocery,2.8,1,0,1,0
22.53,22,restaurant,15.4,0,0,1,0
53.1,10,electronics,0.8,1,0,1,0
3.78,18,atm,21.6,3,0,0,0
19.67,11,online_retail,17.5,3,0,1,0
31.55,19,grocery,0.2,1,0,0,0
20.9,17,atm,0.1,4,0,1,0
24.85,9,online_retail,2.5,2,0,1,0
36.06,16,online_retail,11.3,0,0,1,0
19.88,9,atm,0.8,3,0,1,0
3.93,13,grocery,7.8,1,0,1,0
34.79,20,grocery,7.9,1,0,1,0
46.31,19,fuel,15.2,2,0,1,0
8.31,13,grocery,22.2,1,0,1,0
9.57,13,fuel,1.5,3,0,1,0
2.9,21,electronics,3.3,2,0,1,0
6.7,12,grocery,12.9,1,0,0,0
9.38,8,grocery,14.6,2,0,1,0
39.01,19,grocery,33.1,3,0,1,0
20.01,10,online_retail,14.0,3,0,0,0
55.05,12,restaurant,44.4,2,0,1,0
789.64,12,travel,220.3,5,0,0,0
13.39,21,electronics,6.4,0,0,1,0
56.7,19,grocery,18.6,0,0,1,0
52.12,21,grocery,0.9,2,0,1,0
21.25,10,online_retail,35.3,2,0,1,0
100.16,13,grocery,25.6,4,0,0,0
175.48,21,restaurant,18.8,2,0,0,0
92.22,22,online_retail,14.7,1,0,1,0
1.93,14,fuel,2.9,2,0,1,0
18.35,16,grocery,12.5,3,0,0,0
47.45,12,fuel,4.1,1,0,1,0
34.22,22,grocery,9.5,1,0,1,0
13.16,18,restaurant,11.0,1,0,1,0
18.6,7,electronics,14.5,2,0,0,0
132.23,9,travel,6.6,1,0,1,0
63.07,16,online_retail,4.4,0,0,0,0
41.21,22,atm,11.3,2,0,1,0
26.36,19,restaurant,1.6,3,0,1,0
6.82,17,fuel,5.6,1,0,1,0
23.48,11,restaurant,3.4,1,0,1,0
63.38,18,grocery,2.5,2,0,1,0
220.07,12,electronics,18.1,4,0,0,1
29.21,8,grocery,13.3,0,0,0,0
657.76,14,online_retail,38.2,4,0,1,0
34.9,18,online_retail,18.1,0,0,1,0
11.39,16,grocery,0.2,0,0,1,0
359.99,15,grocery,55.8,1,0,1,0
55.14,8,restaurant,4.2,2,0,1,0
35.78,10,online_retail,4.1,1,0,0,0
46.44,16,grocery,0.2,1,0,1,0
70.27,18,restaurant,2.4,1,0,0,0
11.0,7,electronics,7.4,1,0,0,0
8.4,21,online_retail,4.2,2,1,1,0
168.24,15,electronics,8.1,0,0,1,0
35.4,10,grocery,17.7,3,0,1,0
41.73,19,jewelry,3.6,0,0,1,0
125.27,8,atm,15.1,3,0,1,0
73.07,21,online_retail,17.3,1,0,1,0
15.44,19,electronics,9.1,2,0,1,0
57.67,20,fuel,4.6,3,0,0,0
15.79,17,online_retail,12.3,3,0,1,0
15.44,21,atm,1.5,1,0,0,0
19.99,18,restaurant,0.7,0,0,1,0
30.89,7,fuel,22.9,1,0,1,0
18.33,15,online_retail,5.8,2,0,1,0
69.57,17,fuel,36.7,0,0,1,0
9.31,19,online_retail,17.8,5,0,0,0
40.21,22,online_retail,7.1,1,0,1,0
70.0,13,restaurant,9.7,1,0,1,0
102.41,14,grocery,1.1,0,0,0,0
4.97,19,grocery,22.6,1,0,1,0
60.02,7,restaurant,30.6,1,0,1,0
90.5,9,grocery,0.8,1,0,0,0
41.59,22,grocery,0.5,0,0,1,0
20.96,19,grocery,15.0,3,0,1,0
95.04,8,online_retail,9.0,1,0,1,0
63.74,17,online_retail,12.7,0,0,1,0
242.0,7,restaurant,8.6,1,0,0,0
80.74,21,grocery,8.1,1,0,1,0
54.69,12,grocery,4.4,1,0,1,0
30.65,10,atm,13.0,1,1,1,0
120.44,7,grocery,8.4,4,0,0,0
43.69,17,travel,0.5,1,0,1,0
64.69,10,atm,3.1,0,0,0,0
40.75,17,restaurant,6.7,1,0,1,0
24.45,11,fuel,5.8,1,0,1,0
157.55,8,atm,2.6,2,1,1,0
164.75,12,online_retail,4.7,2,0,1,0
17.57,17,atm,0.8,0,0,0,0
184.78,18,atm,0.0,0,0,0,0
72.73,13,atm,2.5,0,0,1,0
19.08,8,restaurant,19.1,2,0,1,0
